crash_date,crash_level,crash_record,crash_address,crash_impaired,num_vehicles,acc_persons,pedestrians,latitude,longitude
1/31/2023 2:07,Property,20230063718,Lavergne Couchville Pke & Pin Hook Rd,No Impaired Drivers,1 Vehicle,1 Person,No Pedestrians,36.0463,-86.5826
1/31/2023 2:25,Property,20230063765,Couchville Pke & S Mount Juliet Rd,No Impaired Drivers,1 Vehicle,1 Person,No Pedestrians,36.0933,-86.5234
1/31/2023 2:36,Property,20230063766,Linbar Dr & Harding Pl,No Impaired Drivers,2 Vehicles,3 Persons,No Pedestrians,36.0842,-86.7059
1/31/2023 6:00,Injury,20230063941,James Robertson Pkwy & Interstate Dr,No Impaired Drivers,3 Vehicles,3 Persons,No Pedestrians,36.1714,-86.769
1/31/2023 6:10,Injury,20230063956,28th Avn & Clifton Av,No Impaired Drivers,2 Vehicles,2 Persons,No Pedestrians,36.1587,-86.8185
1/31/2023 6:33,Property,20230064025,Murfreesboro Pke & Faircloth Ln,No Impaired Drivers,2 Vehicles,4 Persons,No Pedestrians,36.1032,-86.6665
1/31/2023 7:07,Property,20230064039,8th Avs & Korean Veterans Blvd,No Impaired Drivers,2 Vehicles,2 Persons,No Pedestrians,36.1549,-86.7792
1/31/2023 7:36,Injury,20230064096,Harding Pke & White Bridge Pke,No Impaired Drivers,2 Vehicles,3 Persons,No Pedestrians,36.125,-86.8476
1/31/2023 8:14,Property,20230064156,21st Avs & Blair Blvd,No Impaired Drivers,2 Vehicles,2 Persons,No Pedestrians,36.1303,-86.802
1/31/2023 8:19,Injury,20230064163,I65 Ent Ramp & I 440,No Impaired Drivers,2 Vehicles,2 Persons,No Pedestrians,36.1188,-86.7678
1/31/2023 8:21,Injury,20230064170,Briley Pkwyw & Briley Pkwye,No Impaired Drivers,1 Vehicle,1 Person,No Pedestrians,36.2324,-86.8262
1/31/2023 8:23,Injury,20230064174,J P Hennessy Dr & Firestone Pkwy,No Impaired Drivers,2 Vehicles,3 Persons,No Pedestrians,36.012,-86.6062
1/31/2023 9:28,Injury,20230064273,I65 S Ext Ramp & I 65,No Impaired Drivers,1 Vehicle,1 Person,No Pedestrians,36.2421,-86.7503
1/31/2023 9:51,Injury,20230064301,Murfreesboro Pke & Glengarry Dr,No Impaired Drivers,2 Vehicles,3 Persons,No Pedestrians,36.1211,-86.7039
1/31/2023 10:33,Injury,20230064373,Main St & N 2nd St,No Impaired Drivers,2 Vehicles,3 Persons,No Pedestrians,36.1708,-86.7705
1/31/2023 10:46,Injury,20230064394,Pettus Rd & Old Hickory Blvd,No Impaired Drivers,2 Vehicles,2 Persons,No Pedestrians,36.0078,-86.6667
1/31/2023 10:50,Property,20230064398,Briley Pkwy N Ent Ramp & Lebanon Pke,No Impaired Drivers,1 Vehicle,2 Persons,No Pedestrians,36.1686,-86.688
1/31/2023 11:00,Property,20230064561,Old Hickory Blvd & Nolensville Pke,No Impaired Drivers,2 Vehicles,2 Persons,No Pedestrians,36.0454,-86.7133
1/31/2023 11:29,Property,20230064574,Franklin Limestone Rd & Antioch Pke,No Impaired Drivers,2 Vehicles,2 Persons,No Pedestrians,36.0813,-86.6826
1/31/2023 11:35,Injury,20230064507,Nolensville Pke & Strasser Dr,No Impaired Drivers,2 Vehicles,3 Persons,No Pedestrians,36.0599,-86.7164
1/31/2023 11:36,Injury,20230064499,Antioch Pke & Perimeter Hill Dr,No Impaired Drivers,2 Vehicles,3 Persons,No Pedestrians,36.0855,-86.6908
1/31/2023 12:04,Injury,20230064546,Shelby Av & S 10th St,No Impaired Drivers,2 Vehicles,2 Persons,No Pedestrians,36.1714,-86.7523
1/31/2023 12:35,Property,20230064626,Briley Pkwyw & Briley Pkwy W Ext Ramp,No Impaired Drivers,2 Vehicles,4 Persons,No Pedestrians,36.2344,-86.7197
1/31/2023 13:25,Property,20230064704,Harding Pl & Ezell Pke,No Impaired Drivers,2 Vehicles,2 Persons,No Pedestrians,36.0896,-86.6885
1/31/2023 14:05,Property,20230064805,Old Hickory Blvd & Highway 70s,No Impaired Drivers,2 Vehicles,3 Persons,No Pedestrians,36.0756,-86.921
1/31/2023 14:42,Property,20230064840,Fort Negley Blvd & Chestnut St,No Impaired Drivers,3 Vehicles,1 Person,No Pedestrians,36.1413,-86.7759
1/31/2023 14:50,Property,20230064863,Elm Hill Pke & Lannie Boswell Av,No Impaired Drivers,1 Vehicle,1 Person,No Pedestrians,36.1444,-86.7417
1/31/2023 14:50,Property,20230064907,Mm 47 0 I 24,No Impaired Drivers,2 Vehicles,2 Persons,No Pedestrians,36.1879,-86.7754
1/31/2023 14:51,Property,20230064856,Mm 212 1 I 40,No Impaired Drivers,2 Vehicles,3 Persons,No Pedestrians,36.1468,-86.743
1/31/2023 15:40,Property,20230064990,Charlotte Av & 53rd Avn,No Impaired Drivers,2 Vehicles,4 Persons,No Pedestrians,36.1519,-86.8512
1/31/2023 15:50,Property,20230064991,Rosa L Parks Blvd & 10th Cirn,No Impaired Drivers,2 Vehicles,2 Persons,No Pedestrians,36.168,-86.788
1/31/2023 16:11,Property,20230065074,Mm 211 1 I 40,No Impaired Drivers,2 Vehicles,2 Persons,No Pedestrians,36.1539,-86.758
1/31/2023 16:22,Property,20230065072,3000 Murfreesboro Pke,No Impaired Drivers,3 Vehicles,6 Persons,No Pedestrians,36.0716,-86.6358
1/31/2023 16:24,Property,20230065070,Elm Hill Pke & Nelson Pl,No Impaired Drivers,3 Vehicles,3 Persons,No Pedestrians,36.149,-86.6674
1/31/2023 16:40,Property,20230065102,Eastland Av & Gallatin Av,No Impaired Drivers,2 Vehicles,2 Persons,No Pedestrians,36.1837,-86.7477
1/31/2023 16:56,Injury,20230065131,Elliott Av & South Douglas Av,No Impaired Drivers,2 Vehicles,6 Persons,No Pedestrians,36.1312,-86.7812
1/31/2023 17:00,Injury,20230065176,Mm 209 1 I 40,No Impaired Drivers,2 Vehicles,4 Persons,No Pedestrians,36.1559,-86.7892
1/31/2023 17:13,Injury,20230065169,2300 Antioch Pke,No Impaired Drivers,2 Vehicles,3 Persons,No Pedestrians,36.0642,-86.6788
1/31/2023 17:22,Injury,20230065259,Ewing Dr & Ewing Ln,No Impaired Drivers,2 Vehicles,2 Persons,No Pedestrians,36.2323,-86.7852
1/31/2023 17:24,Property,20230065208,Gallatin Pkes & Maple St,No Impaired Drivers,2 Vehicles,3 Persons,No Pedestrians,36.2612,-86.7125
1/31/2023 17:25,Injury,20230065192,Mccrory Creek Rd & Elm Hill Pke,No Impaired Drivers,2 Vehicles,2 Persons,No Pedestrians,36.1453,-86.6546
1/31/2023 17:40,Injury,20230065216,Korean Veterans Blvd & S 2nd St,No Impaired Drivers,2 Vehicles,4 Persons,No Pedestrians,36.1643,-86.7683
1/31/2023 17:42,Property,20230065232,Spring St & I24 W Ext Ramp,No Impaired Drivers,2 Vehicles,4 Persons,No Pedestrians,36.1763,-86.7683
1/31/2023 17:50,Injury,20230065231,Lebanon Pke & Briley Pkwy N Ent Ramp,No Impaired Drivers,2 Vehicles,3 Persons,No Pedestrians,36.1684,-86.688
1/31/2023 17:51,Property,20230065251,Old Hickory Blvd & Woodlands Av,No Impaired Drivers,2 Vehicles,2 Persons,No Pedestrians,36.0423,-86.7265
1/31/2023 18:08,Property,20230065637,State Hwy 254 & Us Hwy 31 Alt,No Impaired Drivers,2 Vehicles,3 Persons,No Pedestrians,36.0454,-86.7137
1/31/2023 18:10,Property,20230065295,Vietnam Veterans Blvdn & Vietnam Veteran,No Impaired Drivers,2 Vehicles,4 Persons,No Pedestrians,36.3007,-86.711
1/31/2023 18:23,Property,20230065279,Doverside Dr & Briley Pkwyw,No Impaired Drivers,1 Vehicle,1 Person,No Pedestrians,36.2421,-86.7617
1/31/2023 18:36,Property,20230065321,I40 E Ent Ramp & I 40,No Impaired Drivers,2 Vehicles,2 Persons,No Pedestrians,36.1319,-86.8956
1/31/2023 19:00,Property,20230065351,Dickerson Pke & Hart Ln,No Impaired Drivers,2 Vehicles,4 Persons,No Pedestrians,36.2203,-86.7622
1/31/2023 19:08,Property,20230065667,Clarksville Pke & Clarksville Pke Sb Ext,No Impaired Drivers,2 Vehicles,4 Persons,No Pedestrians,36.2307,-86.8333
1/31/2023 19:20,Property,20230065457,Old Hickory Blvd & Pinecrest Dr,No Impaired Drivers,2 Vehicles,2 Persons,No Pedestrians,36.0456,-86.7059
1/31/2023 19:50,Injury,20230065419,Donelson Pke & I40 E Ext Ramp,No Impaired Drivers,2 Vehicles,3 Persons,No Pedestrians,36.14,-86.6664
1/31/2023 19:50,Injury,20230065422,Murfreesboro Pke & Lester Av,No Impaired Drivers,1 Vehicle,4 Persons,No Pedestrians,36.1455,-86.7525
1/31/2023 20:05,Injury,20230065449,4000 Murfreesboro Pke,No Impaired Drivers,1 Vehicle,1 Person,No Pedestrians,36.026,-86.5879
1/31/2023 20:33,Property,20230065558,Bell Rd & Elm Hill Pke,No Impaired Drivers,2 Vehicles,2 Persons,No Pedestrians,36.1411,-86.628
1/31/2023 20:37,Property,20230065491,I 440 & I 440,No Impaired Drivers,1 Vehicle,2 Persons,No Pedestrians,36.1159,-86.7945
1/31/2023 21:35,Property,20230065848,Edge O Lake Dr & Martway Dr,No Impaired Drivers,2 Vehicles,4 Persons,No Pedestrians,36.0791,-86.645
1/31/2023 21:37,Injury,20230065583,Korean Veterans Blvd & 3rd Avs,No Impaired Drivers,1 Vehicle,3 Persons,1 Pedestrian,36.1577,-86.7734
1/31/2023 22:13,Property,20230065634,Briley Pkwyn & Atrium Way,No Impaired Drivers,2 Vehicles,2 Persons,No Pedestrians,36.1572,-86.6923
1/31/2023 22:20,Property,20230065668,Murfreesboro Pke & Brooksboro Pl,No Impaired Drivers,1 Vehicle,1 Person,No Pedestrians,36.0837,-86.6472
1/31/2023 22:23,Injury,20230065652,Briley Pkwyw & Pennington Bend Rd,No Impaired Drivers,2 Vehicles,4 Persons,No Pedestrians,36.2353,-86.7126
1/31/2023 22:32,Injury,20230065677,Shute Ln & Saundersville Rd,No Impaired Drivers,1 Vehicle,2 Persons,No Pedestrians,36.2288,-86.603
1/31/2023 22:34,Injury,20230065710,Whites Creek Pke & Whites Creek Pke Pvtd,No Impaired Drivers,1 Vehicle,1 Person,No Pedestrians,36.3871,-86.8979
1/31/2023 22:39,Injury,20230065695,Lewis St & Lafayette St,No Impaired Drivers,3 Vehicles,8 Persons,No Pedestrians,36.1476,-86.7587
1/31/2023 23:28,Property,20230065762,Bart Dr & Cimarron Way,No Impaired Drivers,1 Vehicle,1 Person,No Pedestrians,36.0573,-86.6894
1/31/2023 23:30,Property,20230065766,I65 N Ext Ramp & I 65,No Impaired Drivers,2 Vehicles,3 Persons,No Pedestrians,36.2366,-86.7581
2/1/2023 0:00,Injury,20230065962,Brittany Park Dr & Bell Rd,No Impaired Drivers,2 Vehicles,2 Persons,No Pedestrians,36.0461,-86.6795
2/1/2023 0:00,Injury,20230066202,West End Av & I440 E Ent Ramp,No Impaired Drivers,2 Vehicles,5 Persons,No Pedestrians,36.1366,-86.8218
2/1/2023 0:00,Injury,20230066213,Blair Blvd & Natchez Trc,No Impaired Drivers,2 Vehicles,2 Persons,No Pedestrians,36.1315,-86.8119
2/1/2023 0:00,Injury,20230067704,Linbar Dr & Melmack Dr,No Impaired Drivers,1 Vehicle,1 Person,No Pedestrians,36.0737,-86.6931
2/1/2023 0:00,Injury,20230068115,Mm 211 0 I 40,No Impaired Drivers,1 Vehicle,1 Person,No Pedestrians,36.1544,-86.7585
2/1/2023 0:00,Property,20230068984,Donelson Pke & Donelson Pk Mcampbell Av,No Impaired Drivers,1 Vehicle,2 Persons,No Pedestrians,36.158,-86.6648
2/1/2023 0:00,Property,20230072181,54th Ave & Centennial Blvd,No Impaired Drivers,2 Vehicles,2 Persons,No Pedestrians,36.1662,-86.8533
2/1/2023 0:30,Property,20230065869,Hermitage Av & Fairfield Av,No Impaired Drivers,1 Vehicle,1 Person,No Pedestrians,36.1538,-86.7552
2/1/2023 1:06,Injury,20230065935,Mm 212 3 I 40,No Impaired Drivers,2 Vehicles,2 Persons,No Pedestrians,36.1444,-86.7391
2/1/2023 5:22,Property,20230066186,Rural Hill Rd & Took Dr,No Impaired Drivers,1 Vehicle,1 Person,No Pedestrians,36.057,-86.6483
2/1/2023 6:00,Property,20230066221,I40 E Ent Ramp & I 40,No Impaired Drivers,1 Vehicle,1 Person,No Pedestrians,36.1427,-86.6987
2/1/2023 6:24,Injury,20230066236,Old Franklin Rd & Cane Ridge Pkwy,No Impaired Drivers,3 Vehicles,6 Persons,No Pedestrians,36.0315,-86.6396
2/1/2023 6:29,Property,20230066248,Mm 74 9 I 65,No Impaired Drivers,2 Vehicles,2 Persons,No Pedestrians,36.0426,-86.7819
2/1/2023 6:50,Property,20230066278,Murfreesboro Pke & Foster Av,No Impaired Drivers,2 Vehicles,4 Persons,No Pedestrians,36.1415,-86.7406
2/1/2023 7:00,Property,20230066374,Armory Dr Ent Ramp & Armory Dr,No Impaired Drivers,1 Vehicle,1 Person,No Pedestrians,36.1021,-86.7634
2/1/2023 7:19,Property,20230066414,Ellington Pkwys & Ellington Pkwyn,No Impaired Drivers,1 Vehicle,1 Person,No Pedestrians,36.218,-86.7476
2/1/2023 7:20,Injury,20230066317,Old Franklin Rd & Dana Way,No Impaired Drivers,3 Vehicles,6 Persons,No Pedestrians,36.0318,-86.6393
2/1/2023 7:20,Property,20230066318,Old Franklin Rd & Dana Way,No Impaired Drivers,2 Vehicles,5 Persons,No Pedestrians,36.0318,-86.6393
2/1/2023 7:26,Injury,20230066320,West End Av & I440 E Ent Ramp,No Impaired Drivers,2 Vehicles,2 Persons,No Pedestrians,36.1366,-86.8218
2/1/2023 7:30,Property,20230066346,Armory Dr Ent Ramp & Armory Dr,No Impaired Drivers,2 Vehicles,2 Persons,No Pedestrians,36.1021,-86.7634
2/1/2023 7:38,Property,20230066347,16th Avn & Clay St,No Impaired Drivers,2 Vehicles,2 Persons,No Pedestrians,36.1827,-86.8111
2/1/2023 7:43,Injury,20230066326,Mm 74 9 I 65,No Impaired Drivers,1 Vehicle,1 Person,No Pedestrians,36.0421,-86.7821
2/1/2023 7:43,Property,20230066341,Hobson Pke & Paddington Way,No Impaired Drivers,3 Vehicles,7 Persons,No Pedestrians,36.0841,-86.5655
2/1/2023 7:45,Property,20230066377,Park Cir & Acklen Park Dr,No Impaired Drivers,1 Vehicle,2 Persons,No Pedestrians,36.1436,-86.8232
2/1/2023 8:07,Property,20230066370,Mm 74 9 I 65,No Impaired Drivers,1 Vehicle,1 Person,No Pedestrians,36.042,-86.7821
2/1/2023 8:13,Injury,20230066399,Armory Dr Ent Ramp & Armory Dr,No Impaired Drivers,1 Vehicle,1 Person,No Pedestrians,36.1021,-86.7634
2/1/2023 8:37,Property,20230066419,18th Avs & West End Av,No Impaired Drivers,2 Vehicles,2 Persons,No Pedestrians,36.153,-86.796
2/1/2023 8:44,Injury,20230066423,West End Av & I440 E Ent Ramp,No Impaired Drivers,2 Vehicles,2 Persons,No Pedestrians,36.1367,-86.8218
2/1/2023 8:57,Injury,20230066442,I440 W Ent Ramp & I 440,No Impaired Drivers,11 Vehicles,12 Persons,No Pedestrians,36.1359,-86.8205
2/1/2023 9:34,Injury,20230066488,Murfreesboro Pke & Mcgavock Pke,No Impaired Drivers,2 Vehicles,5 Persons,No Pedestrians,36.1158,-86.696
2/1/2023 10:01,Injury,20230066527,Bell Rd & Murfreesboro Pke,No Impaired Drivers,2 Vehicles,2 Persons,No Pedestrians,36.0719,-86.6362
2/1/2023 10:06,Property,20230066489,0 Harding Pke,No Impaired Drivers,2 Vehicles,2 Persons,No Pedestrians,36.0937,-86.8831
2/1/2023 10:10,Property,20230066651,Greenbrier Rd & Whites Creek Pke,No Impaired Drivers,1 Vehicle,1 Person,No Pedestrians,36.3511,-86.8694
2/1/2023 10:55,Property,20230066623,Hamilton Church & Mt View,No Impaired Drivers,2 Vehicles,2 Persons,No Pedestrians,36.0628,-86.6081
2/1/2023 11:43,Property,20230066705,S 10th St & Clearview Av,No Impaired Drivers,2 Vehicles,2 Persons,No Pedestrians,36.1776,-86.7515
2/1/2023 11:50,Injury,20230066693,13th Avs & George L Davis Blvd,No Impaired Drivers,2 Vehicles,5 Persons,No Pedestrians,36.156,-86.7889
2/1/2023 14:41,Property,20230067052,Mm 88 2 I 65,No Impaired Drivers,2 Vehicles,5 Persons,No Pedestrians,36.2201,-86.7743
2/1/2023 15:00,Property,20230067216,Masonwood Dr & Moorewood Dr,No Impaired Drivers,2 Vehicles,2 Persons,No Pedestrians,36.2422,-86.7733
2/1/2023 15:28,Property,20230067083,Pin Hook Rd & Grovedale Trc,No Impaired Drivers,2 Vehicles,2 Persons,No Pedestrians,36.0501,-86.6062
2/1/2023 15:40,Property,20230067199,Mm 86 7 I 65,No Impaired Drivers,2 Vehicles,4 Persons,No Pedestrians,36.1984,-86.776
2/1/2023 16:02,Property,20230067272,Lebanon Pke & Eddings Ln,No Impaired Drivers,2 Vehicles,2 Persons,No Pedestrians,36.1671,-86.6603
2/1/2023 16:10,Injury,20230067231,Donelson Pke & Lebanon Pke,No Impaired Drivers,2 Vehicles,2 Persons,No Pedestrians,36.1673,-86.6634
2/1/2023 16:30,Property,20230067292,Franklin Pke & Robertson Academy Rd,No Impaired Drivers,2 Vehicles,2 Persons,No Pedestrians,36.0822,-86.7725
2/1/2023 16:55,Property,20230067274,East Thompson Ln & East Thompson Ln Pvtd,No Impaired Drivers,2 Vehicles,3 Persons,No Pedestrians,36.1101,-86.7275
2/1/2023 17:11,Property,20230067496,Murfreesboro Pke & Sweeney Av,No Impaired Drivers,2 Vehicles,2 Persons,No Pedestrians,36.0954,-86.6545
2/1/2023 17:17,Injury,20230067294,17th Avn & Patterson St,No Impaired Drivers,2 Vehicles,2 Persons,No Pedestrians,36.1577,-86.7974
2/1/2023 17:30,Property,20230068061,Dr D B Todd Jr Blvd & 17th Avn,No Impaired Drivers,2 Vehicles,5 Persons,No Pedestrians,36.1797,-86.8109
2/1/2023 18:00,Injury,20230067367,4th Avs & I40 E Ext Ramp,No Impaired Drivers,2 Vehicles,2 Persons,No Pedestrians,36.1505,-86.7704
2/1/2023 18:30,Property,20230067416,Pin Hook Rd & State Hwy 171,No Impaired Drivers,2 Vehicles,3 Persons,No Pedestrians,36.0493,-86.6
2/1/2023 18:30,Property,20230068017,Terragon Trl & Dowdy Dr,No Impaired Drivers,3 Vehicles,2 Persons,No Pedestrians,36.0713,-86.6712
2/1/2023 18:35,Property,20230067469,12th Avs & South Douglas Av,No Impaired Drivers,2 Vehicles,3 Persons,No Pedestrians,36.1301,-86.7888
2/1/2023 18:43,Property,20230067481,Old Hickory Blvd & Cromwell Dr,No Impaired Drivers,3 Vehicles,3 Persons,No Pedestrians,36.0456,-86.8547
2/1/2023 18:52,Property,20230067438,Mm 61 2 I 24,No Impaired Drivers,1 Vehicle,2 Persons,No Pedestrians,36.0278,-86.6353
2/1/2023 19:00,Injury,20230067452,I24 E Ent Ramp & I 24,No Impaired Drivers,1 Vehicle,1 Person,No Pedestrians,36.0365,-86.6481
2/1/2023 19:02,Injury,20230067450,Tusculum Rd & Luker Ln,No Impaired Drivers,2 Vehicles,1 Person,No Pedestrians,36.0541,-86.6915
2/1/2023 19:05,Property,20230067470,Spring St & Cowan St,No Impaired Drivers,2 Vehicles,2 Persons,No Pedestrians,36.177,-86.7754
2/1/2023 19:35,Property,20230067510,300 14th Avn,No Impaired Drivers,1 Vehicle,2 Persons,No Pedestrians,36.1596,-86.7931
2/1/2023 20:35,Property,20230067629,Mm 46 4 I 24,No Impaired Drivers,4 Vehicles,5 Persons,No Pedestrians,36.1939,-86.7762
2/1/2023 20:52,Property,20230067653,Mm 56 5 I 24,No Impaired Drivers,2 Vehicles,3 Persons,No Pedestrians,36.0752,-86.6936
2/1/2023 21:20,Property,20230067818,E Thompson Ln & Wimpole Dr,No Impaired Drivers,2 Vehicles,2 Persons,No Pedestrians,36.1197,-86.7184
2/1/2023 23:19,Property,20230068225,Mm 51 1 I 24,No Impaired Drivers,1 Vehicle,1 Person,No Pedestrians,36.1364,-86.7272
2/2/2023 0:00,Property,20230068379,Mm 51 3 I 24,No Impaired Drivers,1 Vehicle,3 Persons,No Pedestrians,36.1383,-86.728
2/2/2023 0:00,Property,20230068487,Briley Pkwyw & Briley Pkwye,No Impaired Drivers,1 Vehicle,1 Person,No Pedestrians,36.2413,-86.7564
2/2/2023 0:00,Property,20230069394,Music Sqs & Music Sqe,No Impaired Drivers,2 Vehicles,2 Persons,No Pedestrians,36.1467,-86.7923
2/2/2023 0:00,Property,20230069458,Old Hickory Blvd & Hobson Pke,No Impaired Drivers,2 Vehicles,2 Persons,No Pedestrians,36.0367,-86.6095
2/2/2023 0:00,Property,20230070362,Mm 86 6 I 65,No Impaired Drivers,3 Vehicles,3 Persons,No Pedestrians,36.1964,-86.7756
2/2/2023 3:55,Property,20230068475,Spring St & N 1st St,No Impaired Drivers,2 Vehicles,2 Persons,No Pedestrians,36.1769,-86.7746
2/2/2023 3:56,Property,20230068477,I40 E Ent Ramp & I 40,No Impaired Drivers,1 Vehicle,2 Persons,No Pedestrians,36.1438,-86.6996
2/2/2023 4:00,Property,20230068476,Rosa L Parks Blvd & Commerce St,No Impaired Drivers,1 Vehicle,1 Person,No Pedestrians,36.161,-86.7834
2/2/2023 4:30,Property,20230068557,Mm 37 6 I 24,No Impaired Drivers,2 Vehicles,2 Persons,No Pedestrians,36.311,-86.827
2/2/2023 5:20,Injury,20230068528,Antioch Pke & Southlake Dr,No Impaired Drivers,2 Vehicles,2 Persons,No Pedestrians,36.1009,-86.7306
2/2/2023 5:25,Property,20230068534,Mossdale Dr & Bell Rd,No Impaired Drivers,1 Vehicle,1 Person,No Pedestrians,36.0828,-86.6287
2/2/2023 5:40,Injury,20230068546,Stewarts Ferry Pke & I40 W Ext Ramp,No Impaired Drivers,2 Vehicles,2 Persons,No Pedestrians,36.1565,-86.6313
2/2/2023 6:24,Injury,20230068574,I65 S Ext Ramp & I 65,No Impaired Drivers,3 Vehicles,3 Persons,No Pedestrians,36.2422,-86.7503
2/2/2023 6:34,Property,20230068583,Brick Church Pke & Brick Dr,No Impaired Drivers,1 Vehicle,5 Persons,No Pedestrians,36.2596,-86.7765
2/2/2023 6:35,Injury,20230068603,Briley Pkwys & Briley Pkwyn,No Impaired Drivers,2 Vehicles,4 Persons,No Pedestrians,36.1698,-86.6887
2/2/2023 6:39,Injury,20230068597,Division St & 7th Avs,No Impaired Drivers,2 Vehicles,2 Persons,No Pedestrians,36.15,-86.7758
2/2/2023 6:40,Property,20230068611,Division St & Vine St,No Impaired Drivers,1 Vehicle,1 Person,No Pedestrians,36.1502,-86.7756
2/2/2023 6:45,Property,20230069129,Bell Rd & Brentridge Dr,No Impaired Drivers,1 Vehicle,1 Person,No Pedestrians,36.0465,-86.6834
2/2/2023 7:05,Property,20230068638,Spring St & Ellington Pkwy N Ent Ramp,No Impaired Drivers,2 Vehicles,2 Persons,No Pedestrians,36.1755,-86.7659
2/2/2023 7:15,Property,20230068657,Mm 89 8 I 65,No Impaired Drivers,2 Vehicles,2 Persons,No Pedestrians,36.2371,-86.76
2/2/2023 8:09,Property,20230068730,Lavergne Couchville Pke & Hamilton Churc,No Impaired Drivers,1 Vehicle,1 Person,No Pedestrians,36.0538,-86.5728
2/2/2023 8:40,Injury,20230068799,4th Avn & Hume St,No Impaired Drivers,2 Vehicles,2 Persons,No Pedestrians,36.1818,-86.7907
2/2/2023 8:57,Injury,20230068822,Elm Hill Pke & Poplar St,No Impaired Drivers,2 Vehicles,2 Persons,No Pedestrians,36.1439,-86.7255
2/2/2023 9:00,Property,20230069670,N 10th St & Main St,No Impaired Drivers,2 Vehicles,2 Persons,No Pedestrians,36.1785,-86.7519
2/2/2023 9:05,Injury,20230068835,21st Avs & Beechwood Av,No Impaired Drivers,2 Vehicles,2 Persons,No Pedestrians,36.127,-86.804
2/2/2023 9:09,Property,20230068846,Murfreesboro & Summercrest,No Impaired Drivers,2 Vehicles,4 Persons,No Pedestrians,36.0501,-86.6145
2/2/2023 9:14,Property,20230068956,Mm 86 0 I 65,No Impaired Drivers,2 Vehicles,4 Persons,No Pedestrians,36.1777,-86.801
2/2/2023 9:30,Property,20230069227,American Rd & Annex Av,No Impaired Drivers,2 Vehicles,2 Persons,No Pedestrians,36.1531,-86.8825
2/2/2023 9:37,Property,20230068952,Old Hickory Blvd & Firestone Pkwy,No Impaired Drivers,2 Vehicles,2 Persons,No Pedestrians,36.0165,-86.62
2/2/2023 10:00,Property,20230068993,Curtis St & Courtney Ave,No Impaired Drivers,1 Vehicle,1 Person,No Pedestrians,36.2013,-86.8341
